Tarih;Saat;Konu;URL
16.10.2025;09:53;Devlet İç Borçlanma Senetleri Bülteni (Gedik Yatırım);https://www.matriksdata.com/website/matriks-haberler/yorum/5986993-devlet-ic-borclanma-senetleri-bulteni-gedik-yatirim
16.10.2025;09:53;Özel Sektör Borçlanma Araçları Bülteni (Gedik Yatırım);https://www.matriksdata.com/website/matriks-haberler/yorum/5986992-ozel-sektor-borclanma-araclari-bulteni-gedik-yatirim
16.10.2025;09:53;Günlük Eurobond Bülteni (Gedik Yatırım);https://www.matriksdata.com/website/matriks-haberler/yorum/5986990-gunluk-eurobond-bulteni-gedik-yatirim
16.10.2025;09:53;KAP: MPARK [ ] MLP SAĞLIK HİZMETLERİ A.Ş. Özel Durum Açıklaması (Genel);https://www.matriksdata.com/website/matriks-haberler/sirket/5986989-kap-mpark-mlp-saglik-hizmetleri-a-s-ozel-durum-aciklamasi-genel
16.10.2025;09:48;Yurt İçi Piyasalar Günlük Bülten (ALB Yatırım);https://www.matriksdata.com/website/matriks-haberler/yorum/5986985-yurt-ici-piyasalar-gunluk-bulten-alb-yatirim
16.10.2025;09:40;Varant günlük bülten (Ak Yatırım);https://www.matriksdata.com/website/matriks-haberler/yorum/5986977-varant-gunluk-bulten-ak-yatirim
16.10.2025;09:40;Teknik Bülten (Bulls Yatırım);https://www.matriksdata.com/website/matriks-haberler/yorum/5986976-teknik-bulten-bulls-yatirim
16.10.2025;09:40;KAP: MAKTK [ ] MAKİNA TAKIM ENDÜSTRİSİ A.Ş. 4. YÖNETİM KURULU-II;https://www.matriksdata.com/website/matriks-haberler/sirket/5986975-kap-maktk-makina-takim-endustrisi-a-s-4-yonetim-kurulu-ii
16.10.2025;09:39;KAP: [GLYHO ] KAMUYU AYDINLATMA PLATFORMU Pay Alım Satım Bildirimi;https://www.matriksdata.com/website/matriks-haberler/sirket/5986974-kap-glyho-kamuyu-aydinlatma-platformu-pay-alim-satim-bildirimi
16.10.2025;09:39;Yurt İçi Piyasalar Günlük Bülten (Burgan Yatırım);https://www.matriksdata.com/website/matriks-haberler/yorum/5986972-yurt-ici-piyasalar-gunluk-bulten-burgan-yatirim
16.10.2025;09:38;KAP: ZKBVK [ZTB ] ZİRAAT KATILIM VARLIK KİRALAMA A.Ş. Pay Dışında Sermaye Piyasası Aracı İşlemlerine İlişkin Bildirim (Faizsiz);https://www.matriksdata.com/website/matriks-haberler/sirket/5986971-kap-zkbvk-ztb-ziraat-katilim-varlik-kiralama-a-s-pay-disinda-sermaye-piyasasi-araci-islemlerine-iliskin-bildirim-faizsiz
16.10.2025;09:37;Seul borsasında Kospiendeksi %2.49 artışla kapanış rekorunu kırdı;https://www.matriksdata.com/website/matriks-haberler/dis-ekonomi/5986970-seul-borsasinda-kospiendeksi-2-49-artisla-kapanis-rekorunu-kirdi
16.10.2025;09:37;Piyasalarda bugün (İş Yatırım);https://www.matriksdata.com/website/matriks-haberler/yorum/5986968-piyasalarda-bugun-is-yatirim
16.10.2025;09:37;Günlük Bülten (Yapı Kredi Yatırım);https://www.matriksdata.com/website/matriks-haberler/yorum/5986967-gunluk-bulten-yapi-kredi-yatirim
16.10.2025;09:36;KAP: EPY DVCF [ ] DENİZ PORTFÖY LİYA SERBEST (DÖVİZ) ÖZEL FON Borsa Dışı Repo/Ters Repo Sözleşmesi;https://www.matriksdata.com/website/matriks-haberler/sirket/5986964-kap-epy-dvcf-deniz-portfoy-liya-serbest-doviz-ozel-fon-borsa-disi-repo-ters-repo-sozlesmesi
16.10.2025;09:36;KAP: EPY DPPF [ ] DENİZ PORTFÖY HLC SERBEST (DÖVİZ) ÖZEL FON Borsa Dışı Repo/Ters Repo Sözleşmesi;https://www.matriksdata.com/website/matriks-haberler/sirket/5986963-kap-epy-dppf-deniz-portfoy-hlc-serbest-doviz-ozel-fon-borsa-disi-repo-ters-repo-sozlesmesi
16.10.2025;09:36;KAP: EPY DP5F [ ] DENİZ PORTFÖY MER SERBEST (DÖVİZ) ÖZEL FON Borsa Dışı Repo/Ters Repo Sözleşmesi;https://www.matriksdata.com/website/matriks-haberler/sirket/5986962-kap-epy-dp5f-deniz-portfoy-mer-serbest-doviz-ozel-fon-borsa-disi-repo-ters-repo-sozlesmesi
16.10.2025;09:36;KAP: EPY PODF [ ] DENİZ PORTFÖY ONBEŞİNCİ SERBEST (DÖVİZ-POUND) FON Borsa Dışı Repo/Ters Repo Sözleşmesi;https://www.matriksdata.com/website/matriks-haberler/sirket/5986961-kap-epy-podf-deniz-portfoy-onbesinci-serbest-doviz-pound-fon-borsa-disi-repo-ters-repo-sozlesmesi
16.10.2025;09:36;KAP: EPY DOVF [ ] DENİZ PORTFÖY ONÜÇÜNCÜ SERBEST (DÖVİZ-AVRO) FON Borsa Dışı Repo/Ters Repo Sözleşmesi;https://www.matriksdata.com/website/matriks-haberler/sirket/5986960-kap-epy-dovf-deniz-portfoy-onucuncu-serbest-doviz-avro-fon-borsa-disi-repo-ters-repo-sozlesmesi
16.10.2025;09:36;KAP: EPY DASF [ ] DENİZ PORTFÖY ONİKİNCİ SERBEST (DÖVİZ) FON Borsa Dışı Repo/Ters Repo Sözleşmesi;https://www.matriksdata.com/website/matriks-haberler/sirket/5986958-kap-epy-dasf-deniz-portfoy-onikinci-serbest-doviz-fon-borsa-disi-repo-ters-repo-sozlesmesi
16.10.2025;09:36;Samsung Electronics, OpenAI'ın küresel Stargate girişimine gelişmiş yarı iletken çözümleri sağlamak üzere bellek alanında OpenAI ile stratejik iş birliği yapacak;https://www.matriksdata.com/website/matriks-haberler/sirket/5986957-samsung-electronics-openai-in-kuresel-stargate-girisimine-gelismis-yari-iletken-cozumleri-saglamak-uzere-bellek-alaninda-openai-ile-stratejik-is-birligi-yapacak
16.10.2025;09:34;KAP: GRSEL [ ] GÜR-SEL TURİZM TAŞIMACILIK VE SERVİS TİCARET A.Ş. Özel Durum Açıklaması (Genel);https://www.matriksdata.com/website/matriks-haberler/sirket/5986955-kap-grsel-gur-sel-turizm-tasimacilik-ve-servis-ticaret-a-s-ozel-durum-aciklamasi-genel
16.10.2025;09:34;BIST Günlük Bülten (İntegral Yatırım Menkul Değerler );https://www.matriksdata.com/website/matriks-haberler/yorum/5986953-bist-gunluk-bulten-integral-yatirim-menkul-degerler
16.10.2025;09:32;Yurt Dışı Piyasalar Günlük Bülten (ALB Yatırım);https://www.matriksdata.com/website/matriks-haberler/yorum/5986950-yurt-disi-piyasalar-gunluk-bulten-alb-yatirim
16.10.2025;09:32;KAP: ZKBVR [GSMTK ] ZKB VARLIK KİRALAMA A.Ş. Tertip İhraç Belgesi;https://www.matriksdata.com/website/matriks-haberler/sirket/5986949-kap-zkbvr-gsmtk-zkb-varlik-kiralama-a-s-tertip-ihrac-belgesi
16.10.2025;09:32;Teknik Bülten (Allbatross Yatırım);https://www.matriksdata.com/website/matriks-haberler/yorum/5986948-teknik-bulten-allbatross-yatirim
16.10.2025;09:30;Oncosem: Şirketimiz ile Akdeniz Üniversitesi Hastanesi Başmüdürlüğü arasında '24 Aylık Kemoterapi Hazırlama ve Uygulama Setleri Hizmet Alımı' sözleşmesi 43.438.729 TL bedelle imzalandı;https://www.matriksdata.com/website/matriks-haberler/sirket/5986947-oncosem-sirketimiz-ile-akdeniz-universitesi-hastanesi-basmudurlugu-arasinda-24-aylik-kemoterapi-hazirlama-ve-uygulama-setleri-hizmet-alimi-sozlesmesi-43-438-729-tl-bedelle-imzalandi
16.10.2025;09:30;KAP: ONCSM [ ] ONCOSEM ONKOLOJİK SİSTEMLER SANAYİ VE TİCARET A.Ş. Yeni İş İlişkisi;https://www.matriksdata.com/website/matriks-haberler/sirket/5986946-kap-oncsm-oncosem-onkolojik-sistemler-sanayi-ve-ticaret-a-s-yeni-is-iliskisi
16.10.2025;09:30;TCMB'nin USD cinsi zorunlu karşılıklara uygulayacağı gecelik faiz oranı bugün için % 2,750 olarak açıklandı;https://www.matriksdata.com/website/matriks-haberler/ekonomi/5986945-tcmb-nin-usd-cinsi-zorunlu-karsiliklara-uygulayacagi-gecelik-faiz-orani-bugun-icin-2-750-olarak-aciklandi
16.10.2025;09:29;Viop Teknik Analiz Raporu (Halk Yatırım);https://www.matriksdata.com/website/matriks-haberler/yorum/5986944-viop-teknik-analiz-raporu-halk-yatirim
16.10.2025;09:28;Hazine Günlük Bülten (Gedik Yatırım);https://www.matriksdata.com/website/matriks-haberler/yorum/5986942-hazine-gunluk-bulten-gedik-yatirim
16.10.2025;09:28;Günlük Bülten (Bulls Yatırım);https://www.matriksdata.com/website/matriks-haberler/yorum/5986938-gunluk-bulten-bulls-yatirim
16.10.2025;09:27;Günlük Bülten (Global Menkul Değerler);https://www.matriksdata.com/website/matriks-haberler/yorum/5986937-gunluk-bulten-global-menkul-degerler
16.10.2025;09:27;Japonya'da Nikkei 225 endeksi %1.27 artışla 48277,74 puandan kapandı;https://www.matriksdata.com/website/matriks-haberler/dis-ekonomi/5986936-japonya-da-nikkei-225-endeksi-1-27-artisla-48277-74-puandan-kapandi
16.10.2025;09:27;Günlük Bülten (Colendi Menkul Değerler);https://www.matriksdata.com/website/matriks-haberler/yorum/5986935-gunluk-bulten-colendi-menkul-degerler
16.10.2025;09:26;Market Watch (Şeker Yatırım);https://www.matriksdata.com/website/matriks-haberler/yorum/5986932-market-watch-seker-yatirim
16.10.2025;09:25;Sabah Notları (Ahlatcı Yatırım);https://www.matriksdata.com/website/matriks-haberler/yorum/5986931-sabah-notlari-ahlatci-yatirim
16.10.2025;09:25;Teknik Analiz Bülteni (Piramit Menkul);https://www.matriksdata.com/website/matriks-haberler/yorum/5986929-teknik-analiz-bulteni-piramit-menkul
16.10.2025;09:24;Günlük Strateji Bülteni (Piramit Menkul);https://www.matriksdata.com/website/matriks-haberler/yorum/5986928-gunluk-strateji-bulteni-piramit-menkul
16.10.2025;09:24;Günlük Bülten (Trive Yatırım Menkul Değerler );https://www.matriksdata.com/website/matriks-haberler/yorum/5986926-gunluk-bulten-trive-yatirim-menkul-degerler
16.10.2025;09:23;Günlük bülten (Yapı Kredi Bankası);https://www.matriksdata.com/website/matriks-haberler/yorum/5986921-gunluk-bulten-yapi-kredi-bankasi
16.10.2025;09:22;Günlük Analiz Bülteni (InvestAZ Yatırım);https://www.matriksdata.com/website/matriks-haberler/yorum/5986920-gunluk-analiz-bulteni-investaz-yatirim
16.10.2025;09:22;Piyasa'dan Kısa Notlar (Başkent Menkul Değerler);https://www.matriksdata.com/website/matriks-haberler/yorum/5986919-piyasa-dan-kisa-notlar-baskent-menkul-degerler
16.10.2025;09:21;Fx Bülten (Şeker Yatırım);https://www.matriksdata.com/website/matriks-haberler/yorum/5986918-fx-bulten-seker-yatirim
16.10.2025;09:20;Günlük Bülten (Şeker Yatırım);https://www.matriksdata.com/website/matriks-haberler/yorum/5986917-gunluk-bulten-seker-yatirim
16.10.2025;09:19;VİOP Bülten (InvestAZ Yatırım);https://www.matriksdata.com/website/matriks-haberler/yorum/5986916-viop-bulten-investaz-yatirim
16.10.2025;09:19;FX Bülten (InvestAZ Yatırım);https://www.matriksdata.com/website/matriks-haberler/yorum/5986915-fx-bulten-investaz-yatirim
16.10.2025;09:19;VİOP - BİST 30 Teknik Analiz Bülteni (Yapı Kredi Yatırım);https://www.matriksdata.com/website/matriks-haberler/yorum/5986914-viop-bist-30-teknik-analiz-bulteni-yapi-kredi-yatirim
16.10.2025;09:18;KAP: MPARK [ ] MLP SAĞLIK HİZMETLERİ A.Ş. Şirket Genel Bilgi Formu;https://www.matriksdata.com/website/matriks-haberler/sirket/5986913-kap-mpark-mlp-saglik-hizmetleri-a-s-sirket-genel-bilgi-formu
16.10.2025;09:18;Günlük Bülten (Phillipcapital);https://www.matriksdata.com/website/matriks-haberler/yorum/5986912-gunluk-bulten-phillipcapital
16.10.2025;09:17;Günlük Bülten (Tacirler Yatırım );https://www.matriksdata.com/website/matriks-haberler/yorum/5986911-gunluk-bulten-tacirler-yatirim
16.10.2025;09:17;Günlük Bülten (Kuveyt Türk Yatırım);https://www.matriksdata.com/website/matriks-haberler/yorum/5986910-gunluk-bulten-kuveyt-turk-yatirim
16.10.2025;09:17;Teknik Bülten (Kuveyt Türk Yatırım);https://www.matriksdata.com/website/matriks-haberler/yorum/5986909-teknik-bulten-kuveyt-turk-yatirim
16.10.2025;09:17;Viop Bülten (Şeker Yatırım);https://www.matriksdata.com/website/matriks-haberler/yorum/5986908-viop-bulten-seker-yatirim
16.10.2025;09:16;Teknik Bülten (Şeker Yatırım);https://www.matriksdata.com/website/matriks-haberler/yorum/5986907-teknik-bulten-seker-yatirim
16.10.2025;09:15;KAP: [GLRYH PCS PHB PSGYO RNPOL SMRVA TLY ] KAMUYU AYDINLATMA PLATFORMU Kamuyu Aydınlatma Platformu Duyurusu;https://www.matriksdata.com/website/matriks-haberler/sirket/5986906-kap-glryh-pcs-phb-psgyo-rnpol-smrva-tly-kamuyu-aydinlatma-platformu-kamuyu-aydinlatma-platformu-duyurusu
16.10.2025;09:15;Japonya'nın 30 yıllık devlet tahvillerinin getirisi 5.5 baz puan düşüşle %3.115;https://www.matriksdata.com/website/matriks-haberler/tahvil-bono/5986904-japonya-nin-30-yillik-devlet-tahvillerinin-getirisi-5-5-baz-puan-dususle-3-115
16.10.2025;09:15;Foreks Bülteni (Destek Yatırım);https://www.matriksdata.com/website/matriks-haberler/yorum/5986903-foreks-bulteni-destek-yatirim
16.10.2025;09:14;BİST Günlük Teknik Analiz Bülteni (Yapı Kredi Yatırım);https://www.matriksdata.com/website/matriks-haberler/yorum/5986902-bist-gunluk-teknik-analiz-bulteni-yapi-kredi-yatirim
16.10.2025;09:14;Rus FSB Başkanı: Rus İHA'larının AB toprakları üzerinde uçtuğu iddialarına NATO güvenlik servislerinin karıştığı kuşkusu yok - RIA;https://www.matriksdata.com/website/matriks-haberler/siyasi/5986901-rus-fsb-baskani-rus-iha-larinin-ab-topraklari-uzerinde-uctugu-iddialarina-nato-guvenlik-servislerinin-karistigi-kuskusu-yok-ria
16.10.2025;09:13;Sabah Stratejisi (Ziraat Yatırım);https://www.matriksdata.com/website/matriks-haberler/yorum/5986899-sabah-stratejisi-ziraat-yatirim
16.10.2025;09:12;KAP: [YBTAS ] KAMUYU AYDINLATMA PLATFORMU Pay Alım Satım Bildirimi;https://www.matriksdata.com/website/matriks-haberler/sirket/5986898-kap-ybtas-kamuyu-aydinlatma-platformu-pay-alim-satim-bildirimi
16.10.2025;09:12;BIST-100 ve Yıldız Pazar Teknik Göstergeleri (Gedik Yatırım);https://www.matriksdata.com/website/matriks-haberler/yorum/5986897-bist-100-ve-yildiz-pazar-teknik-gostergeleri-gedik-yatirim
16.10.2025;09:11;Günlük Öneri, Destek Direnç Tablosu ve Yabancı Takas Raporu (Gedik Yatırım);https://www.matriksdata.com/website/matriks-haberler/yorum/5986895-gunluk-oneri-destek-direnc-tablosu-ve-yabanci-takas-raporu-gedik-yatirim
16.10.2025;09:10;KAP: [MPARK ] KAMUYU AYDINLATMA PLATFORMU Pay Alım Satım Bildirimi;https://www.matriksdata.com/website/matriks-haberler/sirket/5986894-kap-mpark-kamuyu-aydinlatma-platformu-pay-alim-satim-bildirimi
16.10.2025;09:10;Günlük Bülten (Gedik Yatırım);https://www.matriksdata.com/website/matriks-haberler/yorum/5986893-gunluk-bulten-gedik-yatirim
16.10.2025;09:08;KAP: [ASGYO ] KAMUYU AYDINLATMA PLATFORMU Pay Alım Satım Bildirimi;https://www.matriksdata.com/website/matriks-haberler/sirket/5986891-kap-asgyo-kamuyu-aydinlatma-platformu-pay-alim-satim-bildirimi
16.10.2025;09:06;KAP: TBN [ ] TURKLAND BANK A.Ş. Şirket Genel Bilgi Formu;https://www.matriksdata.com/website/matriks-haberler/sirket/5986890-kap-tbn-turkland-bank-a-s-sirket-genel-bilgi-formu
16.10.2025;09:05;KAP: [SUNTK ] KAMUYU AYDINLATMA PLATFORMU Pay Alım Satım Bildirimi;https://www.matriksdata.com/website/matriks-haberler/sirket/5986889-kap-suntk-kamuyu-aydinlatma-platformu-pay-alim-satim-bildirimi
16.10.2025;09:05;KAP: SOKM [ ] ŞOK MARKETLER TİCARET A.Ş. 4. YÖNETİM KURULU-II;https://www.matriksdata.com/website/matriks-haberler/sirket/5986888-kap-sokm-sok-marketler-ticaret-a-s-4-yonetim-kurulu-ii
16.10.2025;09:04;Avrupa endeks vadeli işlemleri düşük seyrediyor, Eurostoxx 50 %-0.3, Dax %-0.22, FTSE %-0.31;https://www.matriksdata.com/website/matriks-haberler/dis-ekonomi/5986886-avrupa-endeks-vadeli-islemleri-dusuk-seyrediyor-eurostoxx-50-0-3-dax-0-22-ftse-0-31
16.10.2025;09:03;VakıfPayS, günlük yaşamın temposuna hız ve pratiklik katan mobil cüzdan hizmetiyle kullanıcılarına uçtan uca bir finansal deneyim sunuyor.;https://www.matriksdata.com/website/matriks-haberler/sirket/5986883-vakifpays-gunluk-yasamin-temposuna-hiz-ve-pratiklik-katan-mobil-cuzdan-hizmetiyle-kullanicilarina-uctan-uca-bir-finansal-deneyim-sunuyor
16.10.2025;09:01;İngiltere'de Ağustos ayı inşaat sektörü üretimi yıllık %+1.0 (Beklenti: %+1.7, Önceki: %+2.4);https://www.matriksdata.com/website/matriks-haberler/dis-ekonomi/5986879-ingiltere-de-agustos-ayi-insaat-sektoru-uretimi-yillik-1-0-beklenti-1-7-onceki-2-4
16.10.2025;09:01;İngiltere'de Ağustos ayı AB dışı dış ticaret dengesi -8.294 milyar GBP (Önceki: -10.15 milyar GBP);https://www.matriksdata.com/website/matriks-haberler/dis-ekonomi/5986878-ingiltere-de-agustos-ayi-ab-disi-dis-ticaret-dengesi-8-294-milyar-gbp-onceki-10-15-milyar-gbp
16.10.2025;09:00;İngiltere'de Ağustos ayı hizmet sektörü uretimi yıllık +1.7% (Beklenti: %+1.6 Önceki: %+1.5);https://www.matriksdata.com/website/matriks-haberler/dis-ekonomi/5986877-ingiltere-de-agustos-ayi-hizmet-sektoru-uretimi-yillik-1-7-beklenti-1-6-onceki-1-5
16.10.2025;09:00;İngiltere'de Ağustos ayı hizmet sektörü uretimi aylık 0.0% (Beklenti:%+0.1 Önceki:%+0.1);https://www.matriksdata.com/website/matriks-haberler/dis-ekonomi/5986876-ingiltere-de-agustos-ayi-hizmet-sektoru-uretimi-aylik-0-0-beklenti-0-1-onceki-0-1
16.10.2025;09:00;İngiltere'de Ağustos ayı imalat sanayi üretimi yıllık %-0.8 (Beklenti: %-1.0, Önceki: %+0.2);https://www.matriksdata.com/website/matriks-haberler/dis-ekonomi/5986874-ingiltere-de-agustos-ayi-imalat-sanayi-uretimi-yillik-0-8-beklenti-1-0-onceki-0-2
16.10.2025;09:00;İngiltere'de Ağustos ayı geçici GSYH aylık+0.1 % (Beklenti: %+0.1, Önceki:%0.0);https://www.matriksdata.com/website/matriks-haberler/dis-ekonomi/5986873-ingiltere-de-agustos-ayi-gecici-gsyh-aylik-0-1-beklenti-0-1-onceki-0-0
16.10.2025;09:00;İngiltere'de Ağustos ayı imalat sanayi üretimi aylık %+0.7 (Beklenti: %+0.2, Önceki: %-1.3);https://www.matriksdata.com/website/matriks-haberler/dis-ekonomi/5986872-ingiltere-de-agustos-ayi-imalat-sanayi-uretimi-aylik-0-7-beklenti-0-2-onceki-1-3
16.10.2025;09:00;İngiltere'de Ağustos ayı dış ticaret dengesi -21.183 milyar GBP (Beklenti: -21.90 önceki: -22.24 milyar GBP);https://www.matriksdata.com/website/matriks-haberler/dis-ekonomi/5986871-ingiltere-de-agustos-ayi-dis-ticaret-dengesi-21-183-milyar-gbp-beklenti-21-90-onceki-22-24-milyar-gbp
16.10.2025;09:00;İngiltere'de Ağustos ayı sanayi üretimi yıllık %-0.7 (Beklenti: %-0.7 Önceki: %+0.1);https://www.matriksdata.com/website/matriks-haberler/dis-ekonomi/5986870-ingiltere-de-agustos-ayi-sanayi-uretimi-yillik-0-7-beklenti-0-7-onceki-0-1
16.10.2025;09:00;İngiltere'de Ağustos ayı geçici GSYH yıllık +1.3% (Beklenti:%+1.3, Önceki: %+1.4);https://www.matriksdata.com/website/matriks-haberler/dis-ekonomi/5986868-ingiltere-de-agustos-ayi-gecici-gsyh-yillik-1-3-beklenti-1-3-onceki-1-4
16.10.2025;09:00;İngiltere'de Ağustos ayı sanayi üretimi aylık %+0.4 (Beklenti: %+0.1, Önceki: %-0.9);https://www.matriksdata.com/website/matriks-haberler/dis-ekonomi/5986867-ingiltere-de-agustos-ayi-sanayi-uretimi-aylik-0-4-beklenti-0-1-onceki-0-9
16.10.2025;09:00;İngiltere'de Ağustos ayı geçici GSYH (3 Aylık) +0.3% (Beklenti: %+0.3, Önceki: %+0.2);https://www.matriksdata.com/website/matriks-haberler/dis-ekonomi/5986866-ingiltere-de-agustos-ayi-gecici-gsyh-3-aylik-0-3-beklenti-0-3-onceki-0-2
16.10.2025;09:00;İngiltere'de Ağustos ayı inşaat sektörü üretimi aylık %-0.3 (Beklenti: %0.0, Önceki: %+0.2);https://www.matriksdata.com/website/matriks-haberler/dis-ekonomi/5986865-ingiltere-de-agustos-ayi-insaat-sektoru-uretimi-aylik-0-3-beklenti-0-0-onceki-0-2
16.10.2025;08:56;Günlük Bülten (ICBC Yatırım);https://www.matriksdata.com/website/matriks-haberler/yorum/5986863-gunluk-bulten-icbc-yatirim
16.10.2025;08:55;Uluslararası piyasalar bülteni (QNB Invest);https://www.matriksdata.com/website/matriks-haberler/yorum/5986862-uluslararasi-piyasalar-bulteni-qnb-invest
16.10.2025;08:53;Günlük Bülten (Tera Yatırım );https://www.matriksdata.com/website/matriks-haberler/yorum/5986860-gunluk-bulten-tera-yatirim
16.10.2025;08:51;Kısa Vadeli Öneriler (Destek Yatırım);https://www.matriksdata.com/website/matriks-haberler/yorum/5986859-kisa-vadeli-oneriler-destek-yatirim
16.10.2025;08:50;Teknik Analiz Bülteni (Destek Yatırım);https://www.matriksdata.com/website/matriks-haberler/yorum/5986858-teknik-analiz-bulteni-destek-yatirim
16.10.2025;08:49;Yurt İçi Günlük Bülten (Ikon Menkul);https://www.matriksdata.com/website/matriks-haberler/fx/5986857-yurt-ici-gunluk-bulten-ikon-menkul
16.10.2025;08:49;Günlük Bülten (Halk Yatırım);https://www.matriksdata.com/website/matriks-haberler/yorum/5986856-gunluk-bulten-halk-yatirim
16.10.2025;08:48;Günlük Bülten (Destek Yatırım);https://www.matriksdata.com/website/matriks-haberler/yorum/5986855-gunluk-bulten-destek-yatirim
16.10.2025;08:47;Microsoft, 2026'dan itibaren yeni ürünlerinin çoğunu Çin dışında üretmeyi hedefliyor - Nikkei Asia;https://www.matriksdata.com/website/matriks-haberler/sirket/5986854-microsoft-2026-dan-itibaren-yeni-urunlerinin-cogunu-cin-disinda-uretmeyi-hedefliyor-nikkei-asia
16.10.2025;08:45;Nikel piyasası 2030'a kadar arz fazlası verebilir – Macquarie;https://www.matriksdata.com/website/matriks-haberler/metal/5986853-nikel-piyasasi-2030-a-kadar-arz-fazlasi-verebilir-macquarie
16.10.2025;08:43;Barclays, ABD'nin büyüme hızının 2026 'da %2 olmasını bekliyor;https://www.matriksdata.com/website/matriks-haberler/dis-ekonomi/5986852-barclays-abd-nin-buyume-hizinin-2026-da-2-olmasini-bekliyor
16.10.2025;08:41;Günlük yabancı oranları (İş Yatırım);https://www.matriksdata.com/website/matriks-haberler/yorum/5986849-gunluk-yabanci-oranlari-is-yatirim
16.10.2025;08:41;Nestle, 16.000 kişiyi işten çıkaracak;https://www.matriksdata.com/website/matriks-haberler/sirket/5986848-nestle-16-000-kisiyi-isten-cikaracak
16.10.2025;08:39;JPMorgan, Güney Kore'deki zirvede ABD-Çin ticaret gerginliğinin azalmasını bekliyor;https://www.matriksdata.com/website/matriks-haberler/dis-ekonomi/5986845-jpmorgan-guney-kore-deki-zirvede-abd-cin-ticaret-gerginliginin-azalmasini-bekliyor
16.10.2025;08:37;VİOP Teknik Bülten (Ata Yatırım);https://www.matriksdata.com/website/matriks-haberler/yorum/5986844-viop-teknik-bulten-ata-yatirim
16.10.2025;08:37;Sabah Bülteni (TFG Istanbul Menkul Değerler );https://www.matriksdata.com/website/matriks-haberler/yorum/5986843-sabah-bulteni-tfg-istanbul-menkul-degerler
16.10.2025;08:35;Teknik bülten (İş Yatırım);https://www.matriksdata.com/website/matriks-haberler/yorum/5986842-teknik-bulten-is-yatirim
16.10.2025;08:34;TZOB Başkanı Bayraktar: Genç nüfusun tarıma teşviki sektörün geleceği için hayati öneme sahip;https://www.matriksdata.com/website/matriks-haberler/ekonomi/5986841-tzob-baskani-bayraktar-genc-nufusun-tarima-tesviki-sektorun-gelecegi-icin-hayati-oneme-sahip
16.10.2025;08:33;BIST100 Teknik Bülten (Ata Yatırım);https://www.matriksdata.com/website/matriks-haberler/yorum/5986840-bist100-teknik-bulten-ata-yatirim
16.10.2025;08:33;Günlük Bülten (A1 Capital);https://www.matriksdata.com/website/matriks-haberler/yorum/5986839-gunluk-bulten-a1-capital
16.10.2025;08:32;SASA: Söz konusu çalışma, Rafineri ve Petrokimya Tesislerinin tasarım sürecinin en kritik aşamalarından biri olup yatırımın teknik fizibilitesinin nihai hale getirilmesine katkı sağlayacaktır;https://www.matriksdata.com/website/matriks-haberler/enerji/5986838-sasa-soz-konusu-calisma-rafineri-ve-petrokimya-tesislerinin-tasarim-surecinin-en-kritik-asamalarindan-biri-olup-yatirimin-teknik-fizibilitesinin-nihai-hale-getirilmesine-katki-saglayacaktir
16.10.2025;08:32;SASA: Bu çerçevede 2 uluslararası firmadan fiyat teklifi alınmış ve müzakerelere başlanmıştır;https://www.matriksdata.com/website/matriks-haberler/enerji/5986837-sasa-bu-cercevede-2-uluslararasi-firmadan-fiyat-teklifi-alinmis-ve-muzakerelere-baslanmistir
16.10.2025;08:32;SASA: Planlanan Rafineri ve Petrokimya tesislerinin birinci etabına ilişkin olarak, SASA tarafından rafineri konfigürasyonuna yönelik teknik ve ekonomik fizibilitenin oluşturulması amacıyla ihale sürecine başlandı;https://www.matriksdata.com/website/matriks-haberler/enerji/5986836-sasa-planlanan-rafineri-ve-petrokimya-tesislerinin-birinci-etabina-iliskin-olarak-sasa-tarafindan-rafineri-konfigurasyonuna-yonelik-teknik-ve-ekonomik-fizibilitenin-olusturulmasi-amaciyla-ihale-surecine-baslandi
16.10.2025;08:31;VİOP Günlük Bülten (Gedik Yatırım);https://www.matriksdata.com/website/matriks-haberler/yorum/5986835-viop-gunluk-bulten-gedik-yatirim
16.10.2025;08:30;BOJ/Tamura: 2025 mali yılının son yarısında enflasyon hedefine ulaşma ihtimalini inkar edemeyiz;https://www.matriksdata.com/website/matriks-haberler/dis-ekonomi/5986834-boj-tamura-2025-mali-yilinin-son-yarisinda-enflasyon-hedefine-ulasma-ihtimalini-inkar-edemeyiz
16.10.2025;08:30;KAP: SASA [ ] SASA POLYESTER SANAYİ A.Ş. Özel Durum Açıklaması (Genel);https://www.matriksdata.com/website/matriks-haberler/sirket/5986833-kap-sasa-sasa-polyester-sanayi-a-s-ozel-durum-aciklamasi-genel
16.10.2025;08:30;Sağlık Sektörü Bülteni (Marbaş Menkul Değerler );https://www.matriksdata.com/website/matriks-haberler/yorum/5986832-saglik-sektoru-bulteni-marbas-menkul-degerler
16.10.2025;08:29;Günlük Hisse Önerileri (Alternatif Menkul Değerler);https://www.matriksdata.com/website/matriks-haberler/yorum/5986831-gunluk-hisse-onerileri-alternatif-menkul-degerler
